INFO    2022-08-12 21:12:20,271 [JavaFX Application Thread] guiController.loginController  - getting users jsonobject to write down its info in blanks
INFO    2022-08-12 21:12:20,274 [JavaFX Application Thread] guiController.loginController  - user info written successfully
INFO    2022-08-12 21:12:20,274 [JavaFX Application Thread] guiController.loginController  - Email Changes Successfully!
INFO    2022-08-12 21:12:21,782 [JavaFX Application Thread] guiController.loginController  - setting user image by its faculty
INFO    2022-08-12 21:12:21,783 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:12:21,828 [JavaFX Application Thread] guiController.loginController  - Back to main menu
INFO    2022-08-12 21:28:24,510 [main] com.example.demo.Main  - opening login page
INFO    2022-08-12 21:28:25,191 [JavaFX Application Thread] guiController.loginController  - Initializing login components
INFO    2022-08-12 21:28:25,294 [JavaFX Application Thread] guiController.loginController  - new captcha picture set
INFO    2022-08-12 21:28:25,748 [JavaFX Application Thread] com.example.demo.Main  - Entered login page succesfully.
INFO    2022-08-12 21:28:42,933 [JavaFX Application Thread] guiController.loginController  - User could successfully pass the login conditions
INFO    2022-08-12 21:28:43,028 [JavaFX Application Thread] guiController.loginController  - setting user image by its faculty
INFO    2022-08-12 21:28:43,029 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:28:43,243 [JavaFX Application Thread] guiController.loginController  - Entered Main menu successfully
INFO    2022-08-12 21:28:48,341 [JavaFX Application Thread] guiController.loginController  - User accepted to logout!
INFO    2022-08-12 21:28:48,351 [JavaFX Application Thread] guiController.loginController  - Initializing login components
INFO    2022-08-12 21:28:48,371 [JavaFX Application Thread] guiController.loginController  - new captcha picture set
INFO    2022-08-12 21:28:48,410 [JavaFX Application Thread] guiController.loginController  - Logout done successfully
INFO    2022-08-12 21:28:57,306 [JavaFX Application Thread] guiController.loginController  - User could successfully pass the login conditions
INFO    2022-08-12 21:28:57,356 [JavaFX Application Thread] guiController.loginController  - setting user image by its faculty
INFO    2022-08-12 21:28:57,356 [JavaFX Application Thread] guiController.loginController  - initializing student information in main menu
INFO    2022-08-12 21:28:57,357 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:28:57,459 [JavaFX Application Thread] guiController.loginController  - Entered Main menu successfully
INFO    2022-08-12 21:28:59,968 [JavaFX Application Thread] guiController.loginController  - request page initializad successfully
INFO    2022-08-12 21:28:59,972 [JavaFX Application Thread] guiController.loginController  - request page initializad successfully
INFO    2022-08-12 21:29:00,166 [JavaFX Application Thread] guiController.loginController  - Entered Student Request page
INFO    2022-08-12 21:29:07,334 [JavaFX Application Thread] guiController.loginController  - setting user image by its faculty
INFO    2022-08-12 21:29:07,335 [JavaFX Application Thread] guiController.loginController  - initializing student information in main menu
INFO    2022-08-12 21:29:07,335 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:29:07,392 [JavaFX Application Thread] guiController.loginController  - Back to main menu
INFO    2022-08-12 21:29:09,886 [JavaFX Application Thread] guiController.loginController  - User accepted to logout!
INFO    2022-08-12 21:29:09,896 [JavaFX Application Thread] guiController.loginController  - Initializing login components
INFO    2022-08-12 21:29:09,913 [JavaFX Application Thread] guiController.loginController  - new captcha picture set
INFO    2022-08-12 21:29:09,943 [JavaFX Application Thread] guiController.loginController  - Logout done successfully
INFO    2022-08-12 21:29:33,185 [JavaFX Application Thread] guiController.loginController  - User could successfully pass the login conditions
INFO    2022-08-12 21:29:33,240 [JavaFX Application Thread] guiController.loginController  - initializing student information in main menu
INFO    2022-08-12 21:29:33,241 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:29:33,291 [JavaFX Application Thread] guiController.loginController  - Entered Main menu successfully
INFO    2022-08-12 21:29:35,363 [JavaFX Application Thread] guiController.loginController  - request page initializad successfully
INFO    2022-08-12 21:29:35,363 [JavaFX Application Thread] guiController.loginController  - request page initializad successfully
INFO    2022-08-12 21:29:35,403 [JavaFX Application Thread] guiController.loginController  - Entered Student Request page
INFO    2022-08-12 21:31:43,369 [main] com.example.demo.Main  - opening login page
INFO    2022-08-12 21:31:43,965 [JavaFX Application Thread] guiController.loginController  - Initializing login components
INFO    2022-08-12 21:31:44,048 [JavaFX Application Thread] guiController.loginController  - new captcha picture set
INFO    2022-08-12 21:31:44,431 [JavaFX Application Thread] com.example.demo.Main  - Entered login page succesfully.
INFO    2022-08-12 21:31:58,447 [JavaFX Application Thread] guiController.loginController  - User could successfully pass the login conditions
INFO    2022-08-12 21:31:58,564 [JavaFX Application Thread] guiController.loginController  - initializing student information in main menu
INFO    2022-08-12 21:31:58,568 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 21:31:58,794 [JavaFX Application Thread] guiController.loginController  - Entered Main menu successfully
INFO    2022-08-12 21:32:01,596 [JavaFX Application Thread] guiController.loginController  - request page initializad successfully
INFO    2022-08-12 21:32:01,813 [JavaFX Application Thread] guiController.loginController  - Entered Student Request page
INFO    2022-08-12 22:36:23,521 [main] com.example.demo.Main  - opening login page
INFO    2022-08-12 22:36:24,197 [JavaFX Application Thread] guiController.loginController  - Initializing login components
INFO    2022-08-12 22:36:24,287 [JavaFX Application Thread] guiController.loginController  - new captcha picture set
INFO    2022-08-12 22:36:24,790 [JavaFX Application Thread] com.example.demo.Main  - Entered login page succesfully.
INFO    2022-08-12 22:36:35,073 [JavaFX Application Thread] guiController.loginController  - User could successfully pass the login conditions
INFO    2022-08-12 22:36:35,214 [JavaFX Application Thread] guiController.loginController  - setting user image by its faculty
INFO    2022-08-12 22:36:35,216 [JavaFX Application Thread] guiController.loginController  - main menu initialization done successfully
INFO    2022-08-12 22:36:35,471 [JavaFX Application Thread] guiController.loginController  - Entered Main menu successfully
